Age,Year,Population
34,2007,823172.0
35,2007,863377.0
36,2007,891389.0
37,2007,877392.0
38,2007,900749.0
39,2007,905695.0
40,2007,922468.0
41,2007,920726.0
42,2007,926407.0
43,2007,917492.0
44,2007,899866.0
45,2007,879197.0
46,2007,853379.0
47,2007,821390.0
48,2007,806114.0
49,2007,790882.0
50,2007,762901.0
51,2007,737210.0
52,2007,713810.0
53,2007,717339.0
54,2007,710925.0
55,2007,697438.0
56,2007,703726.0
57,2007,720985.0
58,2007,742957.0
59,2007,788613.0
60,2007,846094.0
61,2007,666522.0
62,2007,649096.0
63,2007,644356.0
64,2007,609755.0
65,2007,550279.0
66,2007,506521.0
67,2007,527406.0
68,2007,525444.0
69,2007,515813.0
70,2007,497280.0
71,2007,479382.0
72,2007,461541.0
73,2007,435930.0
74,2007,424037.0
75,2007,419586.0
76,2007,408493.0
77,2007,389510.0
78,2007,364130.0
79,2007,339008.0
80,2007,322492.0
81,2007,304594.0
82,2007,281165.0
83,2007,260345.0
84,2007,239712.0
85,2007,226462.0
86,2007,210886.0
87,2007,181642.0
88,2007,130133.0
89,2007,90241.0
90,2007,409039.0
0,2006,711342.0
1,2006,693421.0
2,2006,682140.0
3,2006,659768.0
4,2006,645150.0
5,2006,654575.0
6,2006,670914.0
7,2006,691918.0
8,2006,703490.0
9,2006,722846.0
10,2006,719471.0
11,2006,720018.0
12,2006,738899.0
13,2006,741686.0
14,2006,762187.0
15,2006,775976.0
16,2006,758141.0
17,2006,754120.0
18,2006,767546.0
19,2006,759566.0
20,2006,770638.0
21,2006,786995.0
22,2006,773641.0
23,2006,775949.0
24,2006,780126.0
25,2006,800012.0
26,2006,803786.0
27,2006,769939.0
28,2006,726940.0
29,2006,725541.0
30,2006,744717.0
31,2006,763322.0
32,2006,780247.0
33,2006,820833.0
34,2006,858453.0
35,2006,886414.0
36,2006,873956.0
37,2006,897818.0
38,2006,903668.0
39,2006,922129.0
40,2006,920478.0
41,2006,926054.0
42,2006,917030.0
43,2006,899689.0
44,2006,881193.0
45,2006,856012.0
46,2006,823721.0
47,2006,808664.0
48,2006,793894.0
49,2006,765214.0
50,2006,739353.0
51,2006,716692.0
52,2006,720194.0
53,2006,713422.0
54,2006,701086.0
55,2006,707366.0
56,2006,725072.0
57,2006,747550.0
58,2006,794584.0
59,2006,852482.0
60,2006,675130.0
61,2006,657557.0
62,2006,651511.0
63,2006,617964.0
64,2006,557446.0
65,2006,514443.0
66,2006,535908.0
67,2006,534158.0
68,2006,525186.0
69,2006,506935.0
70,2006,489700.0
71,2006,472203.0
72,2006,447160.0
73,2006,436478.0
74,2006,432889.0
75,2006,423359.0
76,2006,405183.0
77,2006,380543.0
78,2006,355958.0
79,2006,341020.0
80,2006,323940.0
81,2006,301179.0
82,2006,280744.0
83,2006,260698.0
84,2006,248820.0
85,2006,234817.0
86,2006,205791.0
87,2006,145681.0
88,2006,104596.0
89,2006,99493.0
90,2006,409316.0
0,2005,693806.0
1,2005,682693.0
2,2005,659440.0
3,2005,644118.0
4,2005,652704.0
5,2005,668697.0
6,2005,689328.0
7,2005,701072.0
8,2005,720180.0
9,2005,715993.0
10,2005,717059.0
11,2005,735689.0
12,2005,739868.0
13,2005,761277.0
14,2005,771756.0
15,2005,754656.0
16,2005,750028.0
17,2005,760431.0
18,2005,745490.0
19,2005,756971.0
20,2005,769752.0
21,2005,753509.0
22,2005,753200.0
23,2005,756010.0
24,2005,786776.0
25,2005,790129.0
26,2005,756693.0
27,2005,715764.0
28,2005,715250.0
29,2005,736983.0
30,2005,757065.0
31,2005,774383.0
32,2005,816104.0
33,2005,854434.0
34,2005,882442.0
35,2005,871684.0
36,2005,895892.0
37,2005,902410.0
38,2005,921725.0
39,2005,922430.0
40,2005,927955.0
41,2005,918484.0
42,2005,901270.0
43,2005,882237.0
44,2005,856832.0
45,2005,824470.0
46,2005,809520.0
47,2005,795428.0
48,2005,766732.0
49,2005,741556.0
50,2005,719476.0
51,2005,723057.0
52,2005,715813.0
53,2005,704718.0
54,2005,710607.0
55,2005,729117.0
56,2005,751811.0
57,2005,800181.0
58,2005,855743.0
59,2005,682111.0
60,2005,664606.0
61,2005,657033.0
62,2005,624939.0
63,2005,564094.0
64,2005,523783.0
65,2005,544858.0
66,2005,543609.0
67,2005,534978.0
68,2005,517359.0
69,2005,500042.0
70,2005,482946.0
71,2005,458560.0
72,2005,449084.0
73,2005,446274.0
74,2005,437902.0
75,2005,420512.0
76,2005,396777.0
77,2005,373059.0
78,2005,359033.0
79,2005,342772.0
80,2005,320850.0
81,2005,301158.0
82,2005,281519.0
83,2005,271469.0
84,2005,258929.0
85,2005,230231.0
86,2005,162177.0
87,2005,119884.0
88,2005,115472.0
89,2005,103402.0
90,2005,407223.0
0,2004,682504.0
1,2004,658253.0
2,2004,642299.0
3,2004,649183.0
4,2004,666813.0
5,2004,687091.0
6,2004,698874.0
7,2004,717997.0
8,2004,713289.0
9,2004,713935.0
10,2004,731836.0
11,2004,737850.0
12,2004,760259.0
13,2004,770994.0
14,2004,752246.0
15,2004,746597.0
16,2004,757085.0
17,2004,738613.0
18,2004,739137.0
19,2004,755350.0
20,2004,734330.0
21,2004,727509.0
22,2004,730183.0
23,2004,761866.0
24,2004,769664.0
25,2004,737300.0
26,2004,699422.0
27,2004,699378.0
28,2004,722716.0
29,2004,748011.0
30,2004,766781.0
31,2004,808946.0
32,2004,848959.0
33,2004,876549.0
34,2004,866954.0
35,2004,891858.0
36,2004,899044.0
37,2004,919591.0
38,2004,920438.0
39,2004,926347.0
40,2004,916983.0
41,2004,900245.0
42,2004,880899.0
43,2004,856207.0
44,2004,825254.0
45,2004,810384.0
46,2004,797026.0
47,2004,768143.0
48,2004,742836.0
49,2004,721456.0
50,2004,724812.0
51,2004,717232.0
52,2004,707219.0
53,2004,713011.0
54,2004,732601.0
55,2004,756026.0
56,2004,805772.0
57,2004,858863.0
58,2004,687832.0
59,2004,671346.0
60,2004,662619.0
61,2004,631559.0
62,2004,570650.0
63,2004,531496.0
64,2004,552344.0
65,2004,551406.0
66,2004,543217.0
67,2004,526475.0
68,2004,509531.0
69,2004,492516.0
70,2004,469020.0
71,2004,460705.0
72,2004,458638.0
73,2004,451668.0
74,2004,434968.0
75,2004,412605.0
76,2004,389329.0
77,2004,376811.0
78,2004,361954.0
79,2004,340342.0
80,2004,321666.0
81,2004,302481.0
82,2004,294304.0
83,2004,283604.0
84,2004,255871.0
85,2004,179431.0
86,2004,135828.0
87,2004,132849.0
88,2004,121241.0
89,2004,112207.0
90,2004,398789.0
0,2003,658620.0
1,2003,641433.0
2,2003,646294.0
3,2003,663417.0
4,2003,682923.0
5,2003,695214.0
6,2003,713871.0
7,2003,708989.0
8,2003,710555.0
9,2003,729264.0
10,2003,736409.0
11,2003,760047.0
12,2003,770887.0
13,2003,754107.0
14,2003,745289.0
15,2003,755138.0
16,2003,737400.0
17,2003,732815.0
18,2003,741039.0
19,2003,723629.0
20,2003,710751.0
21,2003,709425.0
22,2003,741974.0
23,2003,748692.0
24,2003,723939.0
25,2003,688501.0
26,2003,688893.0
27,2003,712987.0
28,2003,739210.0
29,2003,764162.0
30,2003,806390.0
31,2003,847091.0
32,2003,874606.0
33,2003,866183.0
34,2003,889931.0
35,2003,897939.0
36,2003,919118.0
37,2003,919873.0
38,2003,925720.0
39,2003,917921.0
40,2003,901611.0
41,2003,881509.0
42,2003,857745.0
43,2003,826581.0
44,2003,811348.0
45,2003,798616.0
46,2003,769576.0
47,2003,744071.0
48,2003,723539.0
49,2003,728164.0
50,2003,720074.0
51,2003,711353.0
52,2003,716819.0
53,2003,737023.0
54,2003,760334.0
55,2003,811704.0
56,2003,862269.0
57,2003,693598.0
58,2003,677229.0
59,2003,667196.0
60,2003,637290.0
61,2003,576193.0
62,2003,538227.0
63,2003,559408.0
64,2003,559478.0
65,2003,551508.0
66,2003,535240.0
67,2003,519022.0
68,2003,502372.0
69,2003,479184.0
70,2003,471957.0
71,2003,470955.0
72,2003,465152.0
73,2003,449321.0
74,2003,427978.0
75,2003,405211.0
76,2003,394282.0
77,2003,380574.0
78,2003,359691.0
79,2003,341875.0
80,2003,323727.0
81,2003,317309.0
82,2003,308640.0
83,2003,282004.0
84,2003,196972.0
85,2003,152966.0
86,2003,151199.0
87,2003,140177.0
88,2003,131046.0
89,2003,111873.0
90,2003,389902.0
0,2002,640489.0
1,2002,643356.0
2,2002,660171.0
3,2002,678916.0
4,2002,691180.0
5,2002,709752.0
6,2002,704451.0
7,2002,706859.0
8,2002,725240.0
9,2002,733380.0
10,2002,757500.0
11,2002,768696.0
12,2002,753263.0
13,2002,744958.0
14,2002,753496.0
15,2002,735943.0
16,2002,729348.0
17,2002,734367.0
18,2002,710094.0
19,2002,702247.0
20,2002,697804.0
21,2002,729955.0
22,2002,736473.0
23,2002,711436.0
24,2002,678099.0
25,2002,678728.0
26,2002,703552.0
27,2002,730402.0
28,2002,756211.0
29,2002,803206.0
30,2002,844573.0
31,2002,871197.0
32,2002,864436.0
33,2002,888462.0
34,2002,896660.0
35,2002,918520.0
36,2002,919120.0
